******************************************************** 
*********  Electric Sweeper Enhanced Log File  ***** 
******************************************************** 
Date,20190228,'VE-Alpha4'
Time,Voltage,Current,Isolation,Range,SoC,Distance,Fan rpm,Fan Torque,Hyd. Pump rpm,Hyd. Pump Torque,SW Pump rpm,SW Pump Torque,Nozzle,Sidebrushes,WideSweepBrush,TempIGBT-Fan,Fan motor temp, Traction rpm, Traction torque,BMS1 Volts, BMS2 Volts 
8:04:21,6.580000000e+002,-90,2072,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,330,328
8:04:23,6.580000000e+002,-90,2062,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,330,328
8:04:24,6.580000000e+002,-90,2072,117,78,128744,0,0.000000000e+000,-4,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,330,328
8:04:25,6.570000000e+002,-91,2072,117,78,128744,0,0.000000000e+000,3,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,329,328
8:04:26,6.570000000e+002,-90,2072,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,329,328
8:04:27,6.580000000e+002,-90,2072,117,78,128744,1,0.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,329,328
8:04:28,6.570000000e+002,-87,2062,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,329,328
8:04:29,6.570000000e+002,-91,2072,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,329,328
8:04:30,6.580000000e+002,-90,2072,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,329,328
8:04:31,6.570000000e+002,-87,2062,117,78,128744,1,0.000000000e+000,-2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,1,329,328
8:04:32,6.570000000e+002,-91,2072,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,329,328
8:04:33,6.570000000e+002,-89,2072,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,329,328
8:04:34,6.590000000e+002,-15,2072,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,330,328
8:04:35,6.580000000e+002,-15,2072,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,330,328
8:04:36,6.590000000e+002,-15,2062,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,330,328
8:04:37,6.590000000e+002,-14,2072,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,330,328
8:04:38,6.580000000e+002,-14,2062,117,78,128744,0,0.000000000e+000,-3,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,330,328
8:04:39,6.590000000e+002,-14,2072,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,330,329
8:04:40,6.580000000e+002,-14,2062,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,330,329
8:04:41,6.590000000e+002,-14,2072,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:04:43,6.600000000e+002,-14,2072,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:04:44,6.590000000e+002,-14,2062,117,78,128744,0,0.000000000e+000,2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:04:45,6.590000000e+002,-14,2062,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:04:46,6.580000000e+002,-14,2062,117,78,128744,0,0.000000000e+000,-2,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:04:47,6.590000000e+002,-14,2062,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,330,329
8:04:48,6.590000000e+002,-14,2062,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:04:49,6.590000000e+002,-13,2062,117,78,128744,1,0.000000000e+000,-2,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:04:50,6.580000000e+002,-13,2062,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:04:51,6.600000000e+002,-13,2062,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:04:52,6.590000000e+002,-13,2062,117,78,128744,0,0.000000000e+000,2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,1,330,329
8:04:53,6.600000000e+002,-13,1850,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:04:54,6.590000000e+002,-13,1842,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:04:55,6.590000000e+002,-13,1850,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:04:56,6.590000000e+002,-13,1850,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,-1,330,329
8:04:57,6.580000000e+002,-13,1850,117,78,128744,1,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:04:58,6.600000000e+002,-13,1842,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:00,6.590000000e+002,-13,1850,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,3,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:01,6.600000000e+002,-13,1619,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:02,6.590000000e+002,-13,1619,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:03,6.580000000e+002,-13,1619,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:04,6.590000000e+002,-13,1619,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:05,6.600000000e+002,-13,1619,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,-3,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:06,6.600000000e+002,-13,1619,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:07,6.590000000e+002,-13,1619,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:08,6.580000000e+002,-13,1619,117,78,128744,1,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:09,6.580000000e+002,-13,1389,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:10,6.590000000e+002,-12,1389,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:11,6.590000000e+002,-13,1389,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:12,6.590000000e+002,-13,1389,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:13,6.600000000e+002,-13,1389,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:14,6.590000000e+002,-12,1389,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:16,6.600000000e+002,-12,1389,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:17,6.590000000e+002,-12,1158,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:18,6.590000000e+002,-12,1158,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:19,6.590000000e+002,-12,1158,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:20,6.590000000e+002,-12,1158,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:21,6.590000000e+002,-12,1158,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:22,6.600000000e+002,-12,1158,117,78,128744,2,0.000000000e+000,1,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:23,6.580000000e+002,-12,1158,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:24,6.600000000e+002,-12,1158,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:25,6.580000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:26,6.590000000e+002,-12,1147,117,78,128744,1,0.000000000e+000,2,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:27,6.590000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:28,6.580000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:29,6.590000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,2,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:30,6.590000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:31,6.600000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:32,6.590000000e+002,-12,1147,117,78,128744,1,0.000000000e+000,0,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:33,6.600000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:34,6.590000000e+002,-12,1147,117,78,128744,1,0.000000000e+000,-1,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:36,6.600000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:37,6.600000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:38,6.590000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:39,6.600000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,3,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:40,6.600000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:41,6.590000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:42,6.590000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,-3,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:43,6.590000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:44,6.600000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:45,6.590000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:46,6.590000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,2,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:47,6.590000000e+002,-12,1147,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:49,6.580000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,3,0.000000000e+000,Up,Off,Off,17,1.500000000e+001,0,0,330,329
8:05:50,6.580000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:51,6.600000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:52,6.590000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,1,330,329
8:05:53,6.590000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,3,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,1,330,329
8:05:54,6.580000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:55,6.580000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:56,6.600000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:57,6.580000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:58,6.580000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,3,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:05:59,6.590000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:00,6.590000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,4,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,329
8:06:01,6.590000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:02,6.580000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,3,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:03,6.600000000e+002,-12,1142,117,78,128744,1,0.000000000e+000,1,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:04,6.580000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:05,6.590000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:06,6.590000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:07,6.600000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:08,6.580000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:09,6.580000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,-2,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:11,6.580000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,4,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:12,6.590000000e+002,-12,1142,117,78,128744,1,0.000000000e+000,2,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:13,6.590000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:14,6.580000000e+002,-11,1142,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:15,6.590000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,-4,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:16,6.580000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,3,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:17,6.580000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:18,6.590000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:19,6.600000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:20,6.580000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:21,6.590000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:22,6.590000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:23,6.590000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:24,6.580000000e+002,-11,1142,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:26,6.580000000e+002,-11,1142,117,78,128744,0,0.000000000e+000,2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:27,6.590000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:28,6.580000000e+002,-12,1142,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:29,6.590000000e+002,-11,1142,117,78,128744,1,0.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:30,6.590000000e+002,-11,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:31,6.580000000e+002,-11,1142,117,78,128744,0,0.000000000e+000,2,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:32,6.580000000e+002,-11,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:33,6.580000000e+002,-11,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,3,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:34,6.590000000e+002,-11,1142,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:35,6.580000000e+002,-11,1142,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,-2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:36,6.580000000e+002,-11,1142,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,-3,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:37,6.600000000e+002,-11,1137,117,78,128744,0,0.000000000e+000,2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:38,6.590000000e+002,-11,1137,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:39,6.590000000e+002,-11,1137,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:40,6.590000000e+002,-11,1137,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:41,6.580000000e+002,-11,1137,117,78,128744,0,0.000000000e+000,0,0.000000000e+000,3,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:42,6.580000000e+002,-11,1137,117,78,128744,0,0.000000000e+000,-1,0.000000000e+000,-1,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:43,6.580000000e+002,-11,1137,117,78,128744,0,0.000000000e+000,-2,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:45,6.580000000e+002,-11,1137,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,0,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
8:06:46,6.590000000e+002,-12,1137,117,78,128744,0,0.000000000e+000,1,0.000000000e+000,2,0.000000000e+000,Up,Off,Off,16,1.500000000e+001,0,0,330,328
